record_id,Latitude,Longitude,main_damag,grouped_da,confidence,geo_result,occupancy,address,parsed_add,address_di,country,parish,town,suburb,street,place,wind_speed
BLDG26902,15.30690882,-61.38401528,Highly Damaged,Damaged Buildings,nan,"15.3063965,-61.3843726386139,hospital",hospital,"Princess Margaret Hospital, Federation Drive, Goodwill, Roseau, Saint George Parish, 00109-800, Dominica","Princess Margaret Hospital,Federation Drive,Goodwill,Roseau,Saint George Parish,Dominica",[object BSON],Dominica,Saint George Parish,Roseau,Goodwill,Federation Drive,Princess Margaret Hospital,150
BLDG26903,15.30692665,-61.38383529,Moderately Damaged,Damaged Buildings,nan,"15.3063965,-61.3843726386139,hospital",hospital,"Princess Margaret Hospital, Federation Drive, Goodwill, Roseau, Saint George Parish, 00109-800, Dominica","Princess Margaret Hospital,Federation Drive,Goodwill,Roseau,Saint George Parish,Dominica",[object BSON],Dominica,Saint George Parish,Roseau,Goodwill,Federation Drive,Princess Margaret Hospital,150
BLDG26904,15.30687804,-61.38505031,Completely Destroyed,Damaged Buildings,nan,"15.3063965,-61.3843726386139,hospital",hospital,"Princess Margaret Hospital, Federation Drive, Goodwill, Roseau, Saint George Parish, 00109-800, Dominica","Princess Margaret Hospital,Federation Drive,Goodwill,Roseau,Saint George Parish,Dominica",[object BSON],Dominica,Saint George Parish,Roseau,Goodwill,Federation Drive,Princess Margaret Hospital,150
BLDG26905,15.30668497,-61.38513555,Highly Damaged,Damaged Buildings,nan,"15.3063965,-61.3843726386139,hospital",hospital,"Princess Margaret Hospital, Federation Drive, Goodwill, Roseau, Saint George Parish, 00109-800, Dominica","Princess Margaret Hospital,Federation Drive,Goodwill,Roseau,Saint George Parish,Dominica",[object BSON],Dominica,Saint George Parish,Roseau,Goodwill,Federation Drive,Princess Margaret Hospital,150
BLDG26906,15.30685969,-61.3844961,Highly Damaged,Damaged Buildings,nan,"15.3063965,-61.3843726386139,hospital",hospital,"Princess Margaret Hospital, Federation Drive, Goodwill, Roseau, Saint George Parish, 00109-800, Dominica","Princess Margaret Hospital,Federation Drive,Goodwill,Roseau,Saint George Parish,Dominica",[object BSON],Dominica,Saint George Parish,Roseau,Goodwill,Federation Drive,Princess Margaret Hospital,150
BLDG26907,15.30686588,-61.38469069,Highly Damaged,Damaged Buildings,nan,"15.3063965,-61.3843726386139,hospital",hospital,"Princess Margaret Hospital, Federation Drive, Goodwill, Roseau, Saint George Parish, 00109-800, Dominica","Princess Margaret Hospital,Federation Drive,Goodwill,Roseau,Saint George Parish,Dominica",[object BSON],Dominica,Saint George Parish,Roseau,Goodwill,Federation Drive,Princess Margaret Hospital,150
BLDG26908,15.30669548,-61.38394301,Moderately Damaged,Damaged Buildings,nan,"15.3063965,-61.3843726386139,hospital",hospital,"Princess Margaret Hospital, Federation Drive, Goodwill, Roseau, Saint George Parish, 00109-800, Dominica","Princess Margaret Hospital,Federation Drive,Goodwill,Roseau,Saint George Parish,Dominica",[object BSON],Dominica,Saint George Parish,Roseau,Goodwill,Federation Drive,Princess Margaret Hospital,150
BLDG26909,15.3064756,-61.38395948,Moderately Damaged,Damaged Buildings,nan,"15.3063965,-61.3843726386139,hospital",hospital,"Princess Margaret Hospital, Federation Drive, Goodwill, Roseau, Saint George Parish, 00109-800, Dominica","Princess Margaret Hospital,Federation Drive,Goodwill,Roseau,Saint George Parish,Dominica",[object BSON],Dominica,Saint George Parish,Roseau,Goodwill,Federation Drive,Princess Margaret Hospital,150
BLDG26910,15.30686092,-61.38367319,Moderately Damaged,Damaged Buildings,nan,"15.3063965,-61.3843726386139,hospital",hospital,"Princess Margaret Hospital, Federation Drive, Goodwill, Roseau, Saint George Parish, 00109-800, Dominica","Princess Margaret Hospital,Federation Drive,Goodwill,Roseau,Saint George Parish,Dominica",[object BSON],Dominica,Saint George Parish,Roseau,Goodwill,Federation Drive,Princess Margaret Hospital,150
BLDG26911,15.30598444,-61.38316745,Highly Damaged,Damaged Buildings,nan,"15.3063965,-61.3843726386139,hospital",hospital,"Princess Margaret Hospital, Federation Drive, Goodwill, Roseau, Saint George Parish, 00109-800, Dominica","Princess Margaret Hospital,Federation Drive,Goodwill,Roseau,Saint George Parish,Dominica",[object BSON],Dominica,Saint George Parish,Roseau,Goodwill,Federation Drive,Princess Margaret Hospital,150
BLDG26912,15.30579404,-61.38362224,Highly Damaged,Damaged Buildings,nan,"15.3063965,-61.3843726386139,hospital",hospital,"Princess Margaret Hospital, Federation Drive, Goodwill, Roseau, Saint George Parish, 00109-800, Dominica","Princess Margaret Hospital,Federation Drive,Goodwill,Roseau,Saint George Parish,Dominica",[object BSON],Dominica,Saint George Parish,Roseau,Goodwill,Federation Drive,Princess Margaret Hospital,150
BLDG26913,15.3067648,-61.38294711,Completely Destroyed,Damaged Buildings,nan,"15.3063901,-61.3829351,residential",residential,"Terrel Lane, Goodwill, Roseau, Saint George Parish, 00109-800, Dominica","Terrel Lane,Goodwill,Roseau,Saint George Parish,Dominica",[object BSON],Dominica,Saint George Parish,Roseau,Goodwill,Terrel Lane,None,150
BLDG26914,15.30697299,-61.38296769,Completely Destroyed,Damaged Buildings,nan,"15.3063965,-61.3843726386139,hospital",hospital,"Princess Margaret Hospital, Federation Drive, Goodwill, Roseau, Saint George Parish, 00109-800, Dominica","Princess Margaret Hospital,Federation Drive,Goodwill,Roseau,Saint George Parish,Dominica",[object BSON],Dominica,Saint George Parish,Roseau,Goodwill,Federation Drive,Princess Margaret Hospital,150
BLDG26915,15.30711278,-61.38311937,Completely Destroyed,Damaged Buildings,nan,"15.3063965,-61.3843726386139,hospital",hospital,"Princess Margaret Hospital, Federation Drive, Goodwill, Roseau, Saint George Parish, 00109-800, Dominica","Princess Margaret Hospital,Federation Drive,Goodwill,Roseau,Saint George Parish,Dominica",[object BSON],Dominica,Saint George Parish,Roseau,Goodwill,Federation Drive,Princess Margaret Hospital,150
BLDG26916,15.30700352,-61.38322122,Completely Destroyed,Damaged Buildings,nan,"15.3063965,-61.3843726386139,hospital",hospital,"Princess Margaret Hospital, Federation Drive, Goodwill, Roseau, Saint George Parish, 00109-800, Dominica","Princess Margaret Hospital,Federation Drive,Goodwill,Roseau,Saint George Parish,Dominica",[object BSON],Dominica,Saint George Parish,Roseau,Goodwill,Federation Drive,Princess Margaret Hospital,150
BLDG26917,15.30708292,-61.3832896,Highly Damaged,Damaged Buildings,nan,"15.3063965,-61.3843726386139,hospital",hospital,"Princess Margaret Hospital, Federation Drive, Goodwill, Roseau, Saint George Parish, 00109-800, Dominica","Princess Margaret Hospital,Federation Drive,Goodwill,Roseau,Saint George Parish,Dominica",[object BSON],Dominica,Saint George Parish,Roseau,Goodwill,Federation Drive,Princess Margaret Hospital,150
BLDG26918,15.30711696,-61.38369832,Highly Damaged,Damaged Buildings,nan,"15.3063965,-61.3843726386139,hospital",hospital,"Princess Margaret Hospital, Federation Drive, Goodwill, Roseau, Saint George Parish, 00109-800, Dominica","Princess Margaret Hospital,Federation Drive,Goodwill,Roseau,Saint George Parish,Dominica",[object BSON],Dominica,Saint George Parish,Roseau,Goodwill,Federation Drive,Princess Margaret Hospital,150
BLDG26919,15.3070538,-61.38356084,Moderately Damaged,Damaged Buildings,nan,"15.3063965,-61.3843726386139,hospital",hospital,"Princess Margaret Hospital, Federation Drive, Goodwill, Roseau, Saint George Parish, 00109-800, Dominica","Princess Margaret Hospital,Federation Drive,Goodwill,Roseau,Saint George Parish,Dominica",[object BSON],Dominica,Saint George Parish,Roseau,Goodwill,Federation Drive,Princess Margaret Hospital,150
BLDG26920,15.30634997,-61.3831203,Highly Damaged,Damaged Buildings,nan,"15.3063965,-61.3843726386139,hospital",hospital,"Princess Margaret Hospital, Federation Drive, Goodwill, Roseau, Saint George Parish, 00109-800, Dominica","Princess Margaret Hospital,Federation Drive,Goodwill,Roseau,Saint George Parish,Dominica",[object BSON],Dominica,Saint George Parish,Roseau,Goodwill,Federation Drive,Princess Margaret Hospital,150
BLDG26921,15.30617776,-61.38278408,Highly Damaged,Damaged Buildings,nan,"15.3062104,-61.3812275,residential",residential,"Munro Street, Yampiece, Roseau, Saint George Parish, 00109-800, Dominica","Munro Street,Yampiece,Roseau,Saint George Parish,Dominica",[object BSON],Dominica,Saint George Parish,Roseau,Yampiece,Munro Street,None,150
BLDG26922,15.30650806,-61.38249575,Highly Damaged,Damaged Buildings,nan,"15.3062501,-61.3824406,residential",residential,"James Lane, Goodwill, Roseau, Saint George Parish, 00109-800, Dominica","James Lane,Goodwill,Roseau,Saint George Parish,Dominica",[object BSON],Dominica,Saint George Parish,Roseau,Goodwill,James Lane,None,150
BLDG26923,15.30664171,-61.38246023,Highly Damaged,Damaged Buildings,nan,"15.3062501,-61.3824406,residential",residential,"James Lane, Goodwill, Roseau, Saint George Parish, 00109-800, Dominica","James Lane,Goodwill,Roseau,Saint George Parish,Dominica",[object BSON],Dominica,Saint George Parish,Roseau,Goodwill,James Lane,None,150
BLDG26924,15.30666639,-61.38223584,Highly Damaged,Damaged Buildings,nan,"15.3062501,-61.3824406,residential",residential,"James Lane, Goodwill, Roseau, Saint George Parish, 00109-800, Dominica","James Lane,Goodwill,Roseau,Saint George Parish,Dominica",[object BSON],Dominica,Saint George Parish,Roseau,Goodwill,James Lane,None,150
BLDG26925,15.30647594,-61.38202295,Highly Damaged,Damaged Buildings,nan,"15.306241,-61.3819604,residential",residential,"Edens Lane, Yampiece, Roseau, Saint George Parish, 00109-800, Dominica","Edens Lane,Yampiece,Roseau,Saint George Parish,Dominica",[object BSON],Dominica,Saint George Parish,Roseau,Yampiece,Edens Lane,None,150
BLDG26926,15.30673656,-61.38201849,Highly Damaged,Damaged Buildings,nan,"15.306241,-61.3819604,residential",residential,"Edens Lane, Yampiece, Roseau, Saint George Parish, 00109-800, Dominica","Edens Lane,Yampiece,Roseau,Saint George Parish,Dominica",[object BSON],Dominica,Saint George Parish,Roseau,Yampiece,Edens Lane,None,150
BLDG26927,15.30660571,-61.38178051,Highly Damaged,Damaged Buildings,nan,"15.306241,-61.3819604,residential",residential,"Edens Lane, Yampiece, Roseau, Saint George Parish, 00109-800, Dominica","Edens Lane,Yampiece,Roseau,Saint George Parish,Dominica",[object BSON],Dominica,Saint George Parish,Roseau,Yampiece,Edens Lane,None,150
BLDG26928,15.30643465,-61.38160443,Highly Damaged,Damaged Buildings,nan,"15.3062104,-61.3812275,residential",residential,"Munro Street, Yampiece, Roseau, Saint George Parish, 00109-800, Dominica","Munro Street,Yampiece,Roseau,Saint George Parish,Dominica",[object BSON],Dominica,Saint George Parish,Roseau,Yampiece,Munro Street,None,150
BLDG26929,15.3063543,-61.38140548,Highly Damaged,Damaged Buildings,nan,"15.3062104,-61.3812275,residential",residential,"Munro Street, Yampiece, Roseau, Saint George Parish, 00109-800, Dominica","Munro Street,Yampiece,Roseau,Saint George Parish,Dominica",[object BSON],Dominica,Saint George Parish,Roseau,Yampiece,Munro Street,None,150
BLDG26930,15.30634884,-61.3813119,Highly Damaged,Damaged Buildings,nan,"15.3062104,-61.3812275,residential",residential,"Munro Street, Yampiece, Roseau, Saint George Parish, 00109-800, Dominica","Munro Street,Yampiece,Roseau,Saint George Parish,Dominica",[object BSON],Dominica,Saint George Parish,Roseau,Yampiece,Munro Street,None,150
BLDG26931,15.30641269,-61.38121286,Highly Damaged,Damaged Buildings,nan,"15.3062104,-61.3812275,residential",residential,"Munro Street, Yampiece, Roseau, Saint George Parish, 00109-800, Dominica","Munro Street,Yampiece,Roseau,Saint George Parish,Dominica",[object BSON],Dominica,Saint George Parish,Roseau,Yampiece,Munro Street,None,150
BLDG26932,15.30600612,-61.38153627,Highly Damaged,Damaged Buildings,nan,"15.3062167,-61.3813915,residential",residential,"Jepson Lane, Yampiece, Roseau, Saint George Parish, 00109-800, Dominica","Jepson Lane,Yampiece,Roseau,Saint George Parish,Dominica",[object BSON],Dominica,Saint George Parish,Roseau,Yampiece,Jepson Lane,None,150
BLDG26933,15.30615262,-61.38228413,Highly Damaged,Damaged Buildings,nan,"15.3062104,-61.3812275,residential",residential,"Munro Street, Yampiece, Roseau, Saint George Parish, 00109-800, Dominica","Munro Street,Yampiece,Roseau,Saint George Parish,Dominica",[object BSON],Dominica,Saint George Parish,Roseau,Yampiece,Munro Street,None,150
BLDG26934,15.30614129,-61.38204031,Highly Damaged,Damaged Buildings,nan,"15.306241,-61.3819604,residential",residential,"Edens Lane, Yampiece, Roseau, Saint George Parish, 00109-800, Dominica","Edens Lane,Yampiece,Roseau,Saint George Parish,Dominica",[object BSON],Dominica,Saint George Parish,Roseau,Yampiece,Edens Lane,None,150
BLDG26935,15.30601382,-61.38227041,Highly Damaged,Damaged Buildings,nan,"15.3062501,-61.3824406,residential",residential,"James Lane, Goodwill, Roseau, Saint George Parish, 00109-800, Dominica","James Lane,Goodwill,Roseau,Saint George Parish,Dominica",[object BSON],Dominica,Saint George Parish,Roseau,Goodwill,James Lane,None,150
BLDG26936,15.30575596,-61.38232413,Highly Damaged,Damaged Buildings,nan,"15.3063965,-61.3843726386139,hospital",hospital,"Princess Margaret Hospital, Federation Drive, Goodwill, Roseau, Saint George Parish, 00109-800, Dominica","Princess Margaret Hospital,Federation Drive,Goodwill,Roseau,Saint George Parish,Dominica",[object BSON],Dominica,Saint George Parish,Roseau,Goodwill,Federation Drive,Princess Margaret Hospital,150
BLDG26937,15.30574707,-61.38208768,Highly Damaged,Damaged Buildings,nan,"15.306241,-61.3819604,residential",residential,"Edens Lane, Yampiece, Roseau, Saint George Parish, 00109-800, Dominica","Edens Lane,Yampiece,Roseau,Saint George Parish,Dominica",[object BSON],Dominica,Saint George Parish,Roseau,Yampiece,Edens Lane,None,150
BLDG26938,15.30573549,-61.38180937,Highly Damaged,Damaged Buildings,nan,"15.305508,-61.385373,secondary",secondary,"Federation Drive, Goodwill, Roseau, Saint George Parish, 00109-800, Dominica","Federation Drive,Goodwill,Roseau,Saint George Parish,Dominica",[object BSON],Dominica,Saint George Parish,Roseau,Goodwill,Federation Drive,None,150
BLDG26939,15.30589136,-61.38253005,Highly Damaged,Damaged Buildings,nan,"15.3062501,-61.3824406,residential",residential,"James Lane, Goodwill, Roseau, Saint George Parish, 00109-800, Dominica","James Lane,Goodwill,Roseau,Saint George Parish,Dominica",[object BSON],Dominica,Saint George Parish,Roseau,Goodwill,James Lane,None,150
BLDG26940,15.30679449,-61.38275471,Highly Damaged,Damaged Buildings,nan,"15.3063901,-61.3829351,residential",residential,"Terrel Lane, Goodwill, Roseau, Saint George Parish, 00109-800, Dominica","Terrel Lane,Goodwill,Roseau,Saint George Parish,Dominica",[object BSON],Dominica,Saint George Parish,Roseau,Goodwill,Terrel Lane,None,150
BLDG26941,15.30650151,-61.38225189,Moderately Damaged,Damaged Buildings,nan,"15.3062501,-61.3824406,residential",residential,"James Lane, Goodwill, Roseau, Saint George Parish, 00109-800, Dominica","James Lane,Goodwill,Roseau,Saint George Parish,Dominica",[object BSON],Dominica,Saint George Parish,Roseau,Goodwill,James Lane,None,150
BLDG26942,15.30636525,-61.38225786,Moderately Damaged,Damaged Buildings,nan,"15.3062104,-61.3812275,residential",residential,"Munro Street, Yampiece, Roseau, Saint George Parish, 00109-800, Dominica","Munro Street,Yampiece,Roseau,Saint George Parish,Dominica",[object BSON],Dominica,Saint George Parish,Roseau,Yampiece,Munro Street,None,150
BLDG26943,15.30665334,-61.38274594,Moderately Damaged,Damaged Buildings,nan,"15.3063901,-61.3829351,residential",residential,"Terrel Lane, Goodwill, Roseau, Saint George Parish, 00109-800, Dominica","Terrel Lane,Goodwill,Roseau,Saint George Parish,Dominica",[object BSON],Dominica,Saint George Parish,Roseau,Goodwill,Terrel Lane,None,150
BLDG26944,15.30670835,-61.38307812,Highly Damaged,Damaged Buildings,nan,"15.3063965,-61.3843726386139,hospital",hospital,"Princess Margaret Hospital, Federation Drive, Goodwill, Roseau, Saint George Parish, 00109-800, Dominica","Princess Margaret Hospital,Federation Drive,Goodwill,Roseau,Saint George Parish,Dominica",[object BSON],Dominica,Saint George Parish,Roseau,Goodwill,Federation Drive,Princess Margaret Hospital,150
BLDG26945,15.30650919,-61.38298357,Highly Damaged,Damaged Buildings,nan,"15.3063965,-61.3843726386139,hospital",hospital,"Princess Margaret Hospital, Federation Drive, Goodwill, Roseau, Saint George Parish, 00109-800, Dominica","Princess Margaret Hospital,Federation Drive,Goodwill,Roseau,Saint George Parish,Dominica",[object BSON],Dominica,Saint George Parish,Roseau,Goodwill,Federation Drive,Princess Margaret Hospital,150
BLDG26946,15.30668262,-61.38315716,Highly Damaged,Damaged Buildings,nan,"15.3063965,-61.3843726386139,hospital",hospital,"Princess Margaret Hospital, Federation Drive, Goodwill, Roseau, Saint George Parish, 00109-800, Dominica","Princess Margaret Hospital,Federation Drive,Goodwill,Roseau,Saint George Parish,Dominica",[object BSON],Dominica,Saint George Parish,Roseau,Goodwill,Federation Drive,Princess Margaret Hospital,150
BLDG26947,15.30646044,-61.38318597,Moderately Damaged,Damaged Buildings,nan,"15.3063965,-61.3843726386139,hospital",hospital,"Princess Margaret Hospital, Federation Drive, Goodwill, Roseau, Saint George Parish, 00109-800, Dominica","Princess Margaret Hospital,Federation Drive,Goodwill,Roseau,Saint George Parish,Dominica",[object BSON],Dominica,Saint George Parish,Roseau,Goodwill,Federation Drive,Princess Margaret Hospital,150
